round,cid,accuracy,num_examples,drift,label
7,11000964662897049327,0.447,1000,False,IID_entropy_adaptive_s11
7,7039761228958997261,0.476,1000,False,IID_entropy_adaptive_s11
7,11922945184607121012,0.476,1000,False,IID_entropy_adaptive_s11
7,202268301637238963,0.468,1000,False,IID_entropy_adaptive_s11
7,15716424563507951199,0.452,1000,False,IID_entropy_adaptive_s11
7,1079929258956337,0.449,1000,False,IID_entropy_adaptive_s11
8,11000964662897049327,0.457,1000,False,IID_entropy_adaptive_s11
8,1871856709139394813,0.492,1000,False,IID_entropy_adaptive_s11
8,4196207126108036473,0.463,1000,False,IID_entropy_adaptive_s11
8,202268301637238963,0.487,1000,False,IID_entropy_adaptive_s11
8,7039761228958997261,0.495,1000,False,IID_entropy_adaptive_s11
8,3709825419508398156,0.48,1000,False,IID_entropy_adaptive_s11
8,15716424563507951199,0.47,1000,False,IID_entropy_adaptive_s11
8,9059162245263918356,0.47,1000,True,IID_entropy_adaptive_s11
8,11922945184607121012,0.504,1000,False,IID_entropy_adaptive_s11
8,1079929258956337,0.474,1000,False,IID_entropy_adaptive_s11
9,4196207126108036473,0.488,1000,False,IID_entropy_adaptive_s11
9,15716424563507951199,0.483,1000,False,IID_entropy_adaptive_s11
9,202268301637238963,0.497,1000,False,IID_entropy_adaptive_s11
9,3709825419508398156,0.499,1000,False,IID_entropy_adaptive_s11
9,9059162245263918356,0.49,1000,False,IID_entropy_adaptive_s11
9,11922945184607121012,0.54,1000,False,IID_entropy_adaptive_s11
9,1871856709139394813,0.51,1000,False,IID_entropy_adaptive_s11
9,1079929258956337,0.485,1000,False,IID_entropy_adaptive_s11
9,11000964662897049327,0.481,1000,True,IID_entropy_adaptive_s11
9,7039761228958997261,0.51,1000,True,IID_entropy_adaptive_s11
10,15716424563507951199,0.485,1000,True,IID_entropy_adaptive_s11
10,9059162245263918356,0.495,1000,False,IID_entropy_adaptive_s11
10,1871856709139394813,0.512,1000,False,IID_entropy_adaptive_s11
10,7039761228958997261,0.523,1000,True,IID_entropy_adaptive_s11
10,11000964662897049327,0.488,1000,True,IID_entropy_adaptive_s11
10,202268301637238963,0.513,1000,False,IID_entropy_adaptive_s11
10,4196207126108036473,0.469,1000,False,IID_entropy_adaptive_s11
10,1079929258956337,0.485,1000,False,IID_entropy_adaptive_s11
10,3709825419508398156,0.519,1000,False,IID_entropy_adaptive_s11
10,11922945184607121012,0.533,1000,False,IID_entropy_adaptive_s11
11,15716424563507951199,0.509,1000,False,IID_entropy_adaptive_s11
11,7039761228958997261,0.548,1000,True,IID_entropy_adaptive_s11
11,3709825419508398156,0.521,1000,False,IID_entropy_adaptive_s11
11,11922945184607121012,0.521,1000,False,IID_entropy_adaptive_s11
11,4196207126108036473,0.493,1000,True,IID_entropy_adaptive_s11
11,1871856709139394813,0.525,1000,False,IID_entropy_adaptive_s11
11,9059162245263918356,0.494,1000,False,IID_entropy_adaptive_s11
11,11000964662897049327,0.497,1000,False,IID_entropy_adaptive_s11
11,1079929258956337,0.512,1000,True,IID_entropy_adaptive_s11
11,202268301637238963,0.515,1000,False,IID_entropy_adaptive_s11
12,15716424563507951199,0.506,1000,False,IID_entropy_adaptive_s11
12,9059162245263918356,0.512,1000,False,IID_entropy_adaptive_s11
12,202268301637238963,0.529,1000,False,IID_entropy_adaptive_s11
12,1871856709139394813,0.529,1000,False,IID_entropy_adaptive_s11
12,4196207126108036473,0.502,1000,False,IID_entropy_adaptive_s11
12,11000964662897049327,0.516,1000,False,IID_entropy_adaptive_s11
12,3709825419508398156,0.529,1000,False,IID_entropy_adaptive_s11
12,11922945184607121012,0.539,1000,False,IID_entropy_adaptive_s11
12,7039761228958997261,0.557,1000,False,IID_entropy_adaptive_s11
12,1079929258956337,0.514,1000,False,IID_entropy_adaptive_s11
13,4196207126108036473,0.515,1000,False,IID_entropy_adaptive_s11
13,202268301637238963,0.525,1000,False,IID_entropy_adaptive_s11
13,11000964662897049327,0.53,1000,False,IID_entropy_adaptive_s11
13,3709825419508398156,0.528,1000,False,IID_entropy_adaptive_s11
13,1871856709139394813,0.535,1000,False,IID_entropy_adaptive_s11
13,9059162245263918356,0.532,1000,False,IID_entropy_adaptive_s11
13,1079929258956337,0.504,1000,False,IID_entropy_adaptive_s11
13,7039761228958997261,0.564,1000,False,IID_entropy_adaptive_s11
13,15716424563507951199,0.512,1000,True,IID_entropy_adaptive_s11
13,11922945184607121012,0.547,1000,False,IID_entropy_adaptive_s11
14,11000964662897049327,0.537,1000,False,IID_entropy_adaptive_s11
14,3709825419508398156,0.54,1000,False,IID_entropy_adaptive_s11
14,1079929258956337,0.515,1000,False,IID_entropy_adaptive_s11
14,4196207126108036473,0.519,1000,False,IID_entropy_adaptive_s11
14,7039761228958997261,0.565,1000,False,IID_entropy_adaptive_s11
14,11922945184607121012,0.569,1000,False,IID_entropy_adaptive_s11
14,15716424563507951199,0.508,1000,False,IID_entropy_adaptive_s11
14,9059162245263918356,0.527,1000,False,IID_entropy_adaptive_s11
14,202268301637238963,0.54,1000,False,IID_entropy_adaptive_s11
14,1871856709139394813,0.55,1000,False,IID_entropy_adaptive_s11
15,1871856709139394813,0.553,1000,True,IID_entropy_adaptive_s11
15,15716424563507951199,0.516,1000,False,IID_entropy_adaptive_s11
15,3709825419508398156,0.562,1000,False,IID_entropy_adaptive_s11
15,11922945184607121012,0.565,1000,False,IID_entropy_adaptive_s11
15,9059162245263918356,0.53,1000,False,IID_entropy_adaptive_s11
15,7039761228958997261,0.587,1000,False,IID_entropy_adaptive_s11
15,1079929258956337,0.521,1000,False,IID_entropy_adaptive_s11
15,202268301637238963,0.548,1000,False,IID_entropy_adaptive_s11
15,4196207126108036473,0.533,1000,False,IID_entropy_adaptive_s11
15,11000964662897049327,0.542,1000,False,IID_entropy_adaptive_s11
16,9059162245263918356,0.542,1000,False,IID_entropy_adaptive_s11
16,11000964662897049327,0.552,1000,False,IID_entropy_adaptive_s11
16,202268301637238963,0.551,1000,False,IID_entropy_adaptive_s11
16,7039761228958997261,0.589,1000,False,IID_entropy_adaptive_s11
16,4196207126108036473,0.542,1000,False,IID_entropy_adaptive_s11
16,11922945184607121012,0.579,1000,False,IID_entropy_adaptive_s11
16,3709825419508398156,0.563,1000,False,IID_entropy_adaptive_s11
16,15716424563507951199,0.533,1000,False,IID_entropy_adaptive_s11
16,1871856709139394813,0.566,1000,False,IID_entropy_adaptive_s11
16,1079929258956337,0.538,1000,False,IID_entropy_adaptive_s11
17,3709825419508398156,0.552,1000,False,IID_entropy_adaptive_s11
17,4196207126108036473,0.537,1000,False,IID_entropy_adaptive_s11
17,9059162245263918356,0.546,1000,False,IID_entropy_adaptive_s11
17,202268301637238963,0.564,1000,False,IID_entropy_adaptive_s11
17,1871856709139394813,0.571,1000,False,IID_entropy_adaptive_s11
17,1079929258956337,0.548,1000,False,IID_entropy_adaptive_s11
17,15716424563507951199,0.539,1000,False,IID_entropy_adaptive_s11
17,7039761228958997261,0.602,1000,False,IID_entropy_adaptive_s11
17,11922945184607121012,0.577,1000,False,IID_entropy_adaptive_s11
17,11000964662897049327,0.561,1000,False,IID_entropy_adaptive_s11
18,9059162245263918356,0.543,1000,False,IID_entropy_adaptive_s11
18,4196207126108036473,0.54,1000,False,IID_entropy_adaptive_s11
18,3709825419508398156,0.566,1000,False,IID_entropy_adaptive_s11
18,1871856709139394813,0.561,1000,False,IID_entropy_adaptive_s11
18,11000964662897049327,0.556,1000,True,IID_entropy_adaptive_s11
18,1079929258956337,0.552,1000,False,IID_entropy_adaptive_s11
18,7039761228958997261,0.593,1000,False,IID_entropy_adaptive_s11
18,11922945184607121012,0.577,1000,False,IID_entropy_adaptive_s11
18,202268301637238963,0.572,1000,False,IID_entropy_adaptive_s11
18,15716424563507951199,0.542,1000,False,IID_entropy_adaptive_s11
19,3709825419508398156,0.574,1000,False,IID_entropy_adaptive_s11
19,202268301637238963,0.566,1000,False,IID_entropy_adaptive_s11
19,9059162245263918356,0.569,1000,False,IID_entropy_adaptive_s11
19,7039761228958997261,0.587,1000,False,IID_entropy_adaptive_s11
19,11922945184607121012,0.59,1000,False,IID_entropy_adaptive_s11
19,15716424563507951199,0.548,1000,False,IID_entropy_adaptive_s11
19,4196207126108036473,0.556,1000,False,IID_entropy_adaptive_s11
19,11000964662897049327,0.552,1000,False,IID_entropy_adaptive_s11
19,1871856709139394813,0.562,1000,False,IID_entropy_adaptive_s11
19,1079929258956337,0.553,1000,False,IID_entropy_adaptive_s11
20,4196207126108036473,0.566,1000,False,IID_entropy_adaptive_s11
20,11000964662897049327,0.579,1000,False,IID_entropy_adaptive_s11
20,7039761228958997261,0.603,1000,False,IID_entropy_adaptive_s11
20,9059162245263918356,0.562,1000,False,IID_entropy_adaptive_s11
20,1079929258956337,0.565,1000,False,IID_entropy_adaptive_s11
20,15716424563507951199,0.554,1000,True,IID_entropy_adaptive_s11
20,202268301637238963,0.574,1000,False,IID_entropy_adaptive_s11
20,3709825419508398156,0.558,1000,False,IID_entropy_adaptive_s11
20,1871856709139394813,0.565,1000,False,IID_entropy_adaptive_s11
20,11922945184607121012,0.582,1000,False,IID_entropy_adaptive_s11
21,3709825419508398156,0.58,1000,False,IID_entropy_adaptive_s11
21,11000964662897049327,0.572,1000,False,IID_entropy_adaptive_s11
21,202268301637238963,0.584,1000,False,IID_entropy_adaptive_s11
21,7039761228958997261,0.616,1000,False,IID_entropy_adaptive_s11
21,1079929258956337,0.568,1000,False,IID_entropy_adaptive_s11
21,15716424563507951199,0.55,1000,False,IID_entropy_adaptive_s11
21,1871856709139394813,0.567,1000,False,IID_entropy_adaptive_s11
21,11922945184607121012,0.603,1000,False,IID_entropy_adaptive_s11
21,9059162245263918356,0.58,1000,False,IID_entropy_adaptive_s11
21,4196207126108036473,0.572,1000,False,IID_entropy_adaptive_s11
22,11922945184607121012,0.596,1000,False,IID_entropy_adaptive_s11
22,202268301637238963,0.59,1000,False,IID_entropy_adaptive_s11
22,11000964662897049327,0.576,1000,False,IID_entropy_adaptive_s11
22,4196207126108036473,0.576,1000,False,IID_entropy_adaptive_s11
22,7039761228958997261,0.602,1000,False,IID_entropy_adaptive_s11
22,15716424563507951199,0.566,1000,False,IID_entropy_adaptive_s11
22,3709825419508398156,0.582,1000,False,IID_entropy_adaptive_s11
22,1871856709139394813,0.572,1000,False,IID_entropy_adaptive_s11
22,9059162245263918356,0.576,1000,False,IID_entropy_adaptive_s11
22,1079929258956337,0.563,1000,False,IID_entropy_adaptive_s11
23,7039761228958997261,0.625,1000,True,IID_entropy_adaptive_s11
23,11000964662897049327,0.575,1000,False,IID_entropy_adaptive_s11
23,11922945184607121012,0.602,1000,False,IID_entropy_adaptive_s11
23,3709825419508398156,0.588,1000,False,IID_entropy_adaptive_s11
23,1079929258956337,0.575,1000,False,IID_entropy_adaptive_s11
23,4196207126108036473,0.57,1000,False,IID_entropy_adaptive_s11
23,202268301637238963,0.591,1000,False,IID_entropy_adaptive_s11
23,9059162245263918356,0.571,1000,False,IID_entropy_adaptive_s11
23,1871856709139394813,0.563,1000,False,IID_entropy_adaptive_s11
23,15716424563507951199,0.568,1000,False,IID_entropy_adaptive_s11
24,11000964662897049327,0.576,1000,False,IID_entropy_adaptive_s11
24,1079929258956337,0.577,1000,False,IID_entropy_adaptive_s11
24,4196207126108036473,0.57,1000,False,IID_entropy_adaptive_s11
24,202268301637238963,0.589,1000,False,IID_entropy_adaptive_s11
24,9059162245263918356,0.581,1000,False,IID_entropy_adaptive_s11
24,15716424563507951199,0.567,1000,False,IID_entropy_adaptive_s11
24,11922945184607121012,0.605,1000,False,IID_entropy_adaptive_s11
24,1871856709139394813,0.589,1000,False,IID_entropy_adaptive_s11
24,7039761228958997261,0.617,1000,False,IID_entropy_adaptive_s11
24,3709825419508398156,0.591,1000,False,IID_entropy_adaptive_s11
25,202268301637238963,0.595,1000,False,IID_entropy_adaptive_s11
25,1871856709139394813,0.585,1000,False,IID_entropy_adaptive_s11
25,7039761228958997261,0.618,1000,False,IID_entropy_adaptive_s11
25,3709825419508398156,0.598,1000,False,IID_entropy_adaptive_s11
25,11922945184607121012,0.611,1000,False,IID_entropy_adaptive_s11
25,11000964662897049327,0.579,1000,False,IID_entropy_adaptive_s11
25,1079929258956337,0.572,1000,False,IID_entropy_adaptive_s11
25,9059162245263918356,0.587,1000,False,IID_entropy_adaptive_s11
25,4196207126108036473,0.578,1000,False,IID_entropy_adaptive_s11
25,15716424563507951199,0.576,1000,False,IID_entropy_adaptive_s11
